station_number,station_id,latitude,longitude
60576,GSOD_54436099999,40.4,118.95
60577,GSOD_54471099999,40.666668,122.2
60578,GSOD_54493099999,40.716667,124.78333
60579,GSOD_54497099999,40.05,124.333336
60580,GSOD_54511099999,40.080112,116.58456
60581,GSOD_54518099999,39.05,116.4
60582,GSOD_54527099999,39.1,117.166664
60583,GSOD_54534099999,39.65,118.1
60584,GSOD_54539099999,39.433334,118.9
60585,GSOD_54602099999,38.733334,115.48333
60586,GSOD_54618099999,38.083332,116.55
60587,GSOD_54623099999,39.017,117.6
60588,GSOD_54624099999,38.383,117.35
60589,GSOD_54656099999,38.167,120.783
60590,GSOD_54662099999,38.965668,121.5386
60591,GSOD_54705099999,37.367,115.383
60592,GSOD_54714099999,37.433,116.317
60593,GSOD_54715099999,37.333332,116.566666
60594,GSOD_54725099999,37.5,117.53333
60595,GSOD_54736099999,37.55,118.733
60596,GSOD_54751099999,37.933334,120.71667
60597,GSOD_54753099999,37.616665,120.316666
60598,GSOD_54774099999,37.45,122.033
60599,GSOD_54776099999,37.4,122.683334
60600,GSOD_54808099999,36.233334,115.666664
60601,GSOD_54823099999,36.683334,116.98333
60602,GSOD_54826099999,36.25,117.1
60603,GSOD_54830099999,36.867,118.333
60604,GSOD_54836099999,36.183334,118.15
60605,GSOD_54843099999,36.766666,119.183334
60606,GSOD_54852099999,36.983,120.65
60607,GSOD_54857099999,36.26611,120.374435
60608,GSOD_54863099999,36.766666,121.166664
60609,GSOD_54909099999,35.083332,115.51667
60610,GSOD_54916099999,35.566666,116.85
60611,GSOD_54929099999,35.25,117.95
60612,GSOD_54936099999,35.55,118.75
60613,GSOD_54938099999,35.05,118.35
60614,GSOD_54945099999,35.433334,119.53333
60615,GSOD_54952099999,35.967,120.483
60616,GSOD_55248099999,32.3,84.05
60617,GSOD_55279099999,31.366667,90.01667
60618,GSOD_55294099999,32.267,91.667
60619,GSOD_55299099999,31.483334,92.066666
60620,GSOD_55437099999,30.55,81.433
60621,GSOD_55472099999,30.95,88.63333
60622,GSOD_55578099999,29.25,88.88333
60623,GSOD_55591099999,29.666666,91.13333
60624,GSOD_55664099999,28.633333,87.083336
60625,GSOD_55696099999,28.416666,92.46667
60626,GSOD_55773099999,27.733334,89.083336
60627,GSOD_56004099999,34.216667,92.433334
60628,GSOD_56018099999,32.9,95.3
60629,GSOD_56021099999,34.133335,95.78333
60630,GSOD_56029099999,33.016666,96.95
60631,GSOD_56033099999,34.916668,98.21667
60632,GSOD_56034099999,33.8,97.133
60633,GSOD_56065099999,34.733334,101.6
60634,GSOD_56067099999,33.467,101.483
60635,GSOD_56079099999,33.583332,102.96667
60636,GSOD_56093099999,34.717,104.883
60637,GSOD_56096099999,33.4,104.916664
60638,GSOD_56106099999,31.883333,93.78333
60639,GSOD_56116099999,31.416666,95.6
60640,GSOD_56125099999,32.25,96.21667
60641,GSOD_56137099999,31.15,97.166664
60642,GSOD_56144099999,31.733334,98.566666
60643,GSOD_56146099999,31.616667,100.0
60644,GSOD_56152099999,32.283333,100.333336
60645,GSOD_56167099999,30.983334,101.11667
60646,GSOD_56172099999,31.9,102.23333
60647,GSOD_56173099999,31.85,102.7
60648,GSOD_56182099999,32.666668,103.6
60649,GSOD_56187099999,30.75,103.86667
60650,GSOD_56193099999,32.416668,104.51667
60651,GSOD_56196099999,31.45,104.73333
60652,GSOD_56247099999,30.0,99.1
60653,GSOD_56257099999,30.0,100.26667
60654,GSOD_56287099999,29.983334,103.0
60655,GSOD_56294099999,30.578527,103.94708
60656,GSOD_56312099999,29.566666,94.46667
60657,GSOD_56374099999,30.05,101.96667
60658,GSOD_56385099999,29.516666,103.333336
60659,GSOD_56444099999,28.45,98.88333
60660,GSOD_56571099999,27.9,102.26667
60661,GSOD_56586099999,27.333334,103.75
60662,GSOD_56651099999,26.833334,100.21667
60663,GSOD_56684099999,26.4,103.25
60664,GSOD_56691099999,26.866667,104.28333
60665,GSOD_56739099999,24.983334,98.5
60666,GSOD_56748099999,25.116667,99.183334
60667,GSOD_56751099999,25.7,100.183334
60668,GSOD_56763099999,25.733334,101.86667
60669,GSOD_56768099999,25.016666,101.51667
60670,GSOD_56778099999,24.992365,102.74354
60671,GSOD_56786099999,25.583334,103.833336
60672,GSOD_56838099999,24.0,97.85
60673,GSOD_56886099999,24.533333,103.76667
60674,GSOD_56945099999,23.567,99.083
60675,GSOD_56946099999,23.55,99.4
60676,GSOD_56951099999,23.95,100.21667
60677,GSOD_56954099999,22.566666,99.933334
60678,GSOD_56959099999,22.0,100.78333
60679,GSOD_56964099999,22.766666,100.98333
60680,GSOD_56966099999,23.6,101.98333
60681,GSOD_56969099999,21.5,101.583336
60682,GSOD_56977099999,22.616667,101.816666
60683,GSOD_56985099999,23.45,103.333336
60684,GSOD_56986099999,23.583,103.867
60685,GSOD_56989099999,22.5,103.95
60686,GSOD_57006099999,34.583332,105.75
60687,GSOD_57014099999,34.57,105.87
60688,GSOD_57016099999,34.35,107.133
60689,GSOD_57025099999,34.516666,107.38333
60690,GSOD_57034099999,34.533,108.233
60691,GSOD_57036099999,34.44712,108.751595
60692,GSOD_57046099999,34.483334,110.083336
60693,GSOD_57067099999,34.083332,111.066666
60694,GSOD_57071099999,34.816666,112.433334
60695,GSOD_57073099999,34.667,112.417
60696,GSOD_57077099999,34.15,112.1
60697,GSOD_57083099999,34.519672,113.84089
60698,GSOD_57089099999,34.0,113.967
60699,GSOD_57091099999,34.75,114.417
60700,GSOD_57106099999,33.75,105.75
60701,GSOD_57127099999,33.066666,107.03333
60702,GSOD_57131099999,34.433334,108.96667
60703,GSOD_57134099999,33.45,108.25
60704,GSOD_57144099999,33.417,109.15
60705,GSOD_57156099999,33.533,110.883
60706,GSOD_57178099999,33.1,112.48333
60707,GSOD_57181099999,33.966667,113.21667
60708,GSOD_57193099999,33.783333,114.51667
60709,GSOD_57237099999,32.066666,108.03333
60710,GSOD_57245099999,32.716667,109.03333
60711,GSOD_57253099999,32.8,110.8
60712,GSOD_57259099999,32.033333,110.76667
60713,GSOD_57265099999,32.433334,111.73333
60714,GSOD_57279099999,32.15,112.666664
60715,GSOD_57290099999,32.933334,113.916664
60716,GSOD_57297099999,32.133335,114.05
60717,GSOD_57306099999,31.583334,105.96667
60718,GSOD_57328099999,31.2,107.5
60719,GSOD_57348099999,31.016666,109.53333
60720,GSOD_57378099999,31.166666,112.63333
60721,GSOD_57385099999,31.717,113.367
60722,GSOD_57399099999,31.133333,114.95
60723,GSOD_57411099999,30.75,106.13333
60724,GSOD_57426099999,30.683332,107.8
60725,GSOD_57447099999,30.283333,109.46667
60726,GSOD_57451099999,30.783,110.267
60727,GSOD_57458099999,30.2,110.667
60728,GSOD_57461099999,30.733334,111.36667
60729,GSOD_57476099999,30.333334,112.183334
60730,GSOD_57494099999,30.783758,114.2081
60731,GSOD_57504099999,29.583,105.05
60732,GSOD_57516099999,29.719217,106.64168
60733,GSOD_57545099999,29.533,109.383
60734,GSOD_57554099999,29.4,110.166664
60735,GSOD_57562099999,29.583,111.3
60736,GSOD_57574099999,29.433,112.183
60737,GSOD_57583099999,29.717,113.883
60738,GSOD_57584099999,29.383333,113.083336
60739,GSOD_57598099999,29.033333,114.583336
60740,GSOD_57602099999,28.883,105.433
60741,GSOD_57604099999,28.783333,105.38333
60742,GSOD_57622099999,28.95,107.15
60743,GSOD_57633099999,28.833334,108.76667
60744,GSOD_57649099999,28.267,109.683
60745,GSOD_57655099999,28.466667,110.4
60746,GSOD_57662099999,29.05,111.683334
60747,GSOD_57669099999,28.15,111.633
60748,GSOD_57671099999,28.85,112.383
60749,GSOD_57679099999,28.2,113.083336
60750,GSOD_57682099999,28.75,113.617
60751,GSOD_57687099999,28.116667,112.78333
60752,GSOD_57707099999,27.3,105.23333
60753,GSOD_57713099999,27.7,106.88333
60754,GSOD_57731099999,27.95,108.25
60755,GSOD_57745099999,27.45,109.683334
60756,GSOD_57766099999,27.183332,111.45
60757,GSOD_57774099999,27.45,112.2
60758,GSOD_57776099999,27.3,112.7
60759,GSOD_57793099999,27.8,114.38333
60760,GSOD_57799099999,27.116667,114.96667
60761,GSOD_57816099999,26.538523,106.800705
60762,GSOD_57832099999,26.966667,108.666664
60763,GSOD_57845099999,26.166666,109.78333
60764,GSOD_57853099999,26.733334,110.63333
60765,GSOD_57866099999,26.233334,111.61667
60766,GSOD_57872099999,26.933,112.583
60767,GSOD_57883099999,26.8,113.533
60768,GSOD_57902099999,25.433332,105.183334
60769,GSOD_57916099999,25.433332,106.76667
60770,GSOD_57922099999,25.833334,107.55
60771,GSOD_57932099999,25.966667,108.53333
60772,GSOD_57947099999,25.067,109.25
60773,GSOD_57957099999,25.218105,110.0392
60774,GSOD_57965099999,25.617,111.6
60775,GSOD_57972099999,25.733334,112.96667
60776,GSOD_57993099999,25.85,114.95
60777,GSOD_57996099999,25.4,114.933
60778,GSOD_58005099999,34.4,115.633
60779,GSOD_58015099999,34.417,116.333
60780,GSOD_58027099999,34.283333,117.15
60781,GSOD_58040099999,34.85,119.13333
60782,GSOD_58102099999,33.783333,115.73333
60783,GSOD_58122099999,33.9,117.95
60784,GSOD_58138099999,33.333,118.667
60785,GSOD_58141099999,33.633335,118.933334
60786,GSOD_58144099999,33.6,119.03333
60787,GSOD_58150099999,33.75,120.3
60788,GSOD_58203099999,32.866665,115.73333
60789,GSOD_58208099999,32.166668,115.61667
60790,GSOD_58221099999,32.85,117.3
60791,GSOD_58238099999,31.742043,118.86202
60792,GSOD_58241099999,32.783,119.45
60793,GSOD_58251099999,32.85,120.28333
60794,GSOD_58259099999,32.1,120.867
60795,GSOD_58265099999,32.066666,121.6
60796,GSOD_58314099999,31.4,116.333336
60797,GSOD_58321099999,31.78002,117.29844
60798,GSOD_58334099999,31.333,118.35
60799,GSOD_58338099999,31.15,118.583336
60800,GSOD_58343099999,31.767,119.95
60801,GSOD_58345099999,31.433332,119.48333
60802,GSOD_58358099999,31.267,120.617
60803,GSOD_58362099999,31.4,121.46667
60804,GSOD_58367099999,31.197874,121.33632
60805,GSOD_58402099999,30.75,115.667
60806,GSOD_58407099999,30.067,115.333
60807,GSOD_58424099999,30.616667,116.96667
60808,GSOD_58437099999,30.133333,118.15
60809,GSOD_58445099999,30.35,119.417
60810,GSOD_58457099999,30.228333,120.43166
60811,GSOD_58464099999,30.617,121.083
60812,GSOD_58472099999,30.733334,122.45
60813,GSOD_58473099999,30.717,122.817
60814,GSOD_58477099999,30.033333,122.11667
60815,GSOD_58506099999,29.583334,115.98333
60816,GSOD_58519099999,29.083,116.883
60817,GSOD_58531099999,29.717,118.267
60818,GSOD_58549099999,29.15,119.633
60819,GSOD_58556099999,29.6,120.816666
60820,GSOD_58562099999,29.917,121.467
60821,GSOD_58569099999,29.2,121.95
60822,GSOD_58606099999,28.865,115.9
60823,GSOD_58608099999,28.05,115.533
60824,GSOD_58626099999,28.483,117.983
60825,GSOD_58633099999,28.966667,118.86667
60826,GSOD_58634099999,28.683,118.25
60827,GSOD_58646099999,28.45,119.916664
60828,GSOD_58647099999,28.1,119.083
60829,GSOD_58653099999,28.817,120.917
60830,GSOD_58659099999,28.016666,120.666664
60831,GSOD_58660099999,28.85,121.133
60832,GSOD_58665099999,28.616667,121.416664
60833,GSOD_58666099999,28.45,121.88333
60834,GSOD_58667099999,28.133,121.217
60835,GSOD_58715099999,27.583334,116.65
60836,GSOD_58725099999,27.333334,117.46667
60837,GSOD_58726099999,27.95,117.833
60838,GSOD_58730099999,27.766666,118.03333
60839,GSOD_58731099999,27.916666,118.53333
60840,GSOD_58737099999,27.05,118.316666
60841,GSOD_58752099999,27.783333,120.65
60842,GSOD_58754099999,27.333334,120.2
60843,GSOD_58765099999,27.467,121.05
60844,GSOD_58813099999,26.85,116.333336
60845,GSOD_58820099999,26.183,117.617
60846,GSOD_58834099999,26.633333,118.15
60847,GSOD_58846099999,26.517,119.533
60848,GSOD_58847099999,26.083334,119.28333
60849,GSOD_58849099999,26.166666,119.933334
60850,GSOD_58853099999,27.0,120.7
60851,GSOD_58911099999,25.85,116.36667
60852,GSOD_58918099999,25.067,116.35
60853,GSOD_58921099999,25.966667,117.35
60854,GSOD_58926099999,25.3,117.4
60855,GSOD_58927099999,25.1,117.017
60856,GSOD_58931099999,25.716667,118.1
60857,GSOD_58944099999,25.516666,119.78333
60858,GSOD_58965099999,25.05,121.21667
60859,GSOD_58968099999,25.033333,121.51667
60860,GSOD_58969099999,25.067,121.533
60861,GSOD_58974099999,25.633333,122.066666
60862,GSOD_59007099999,24.066666,105.066666
60863,GSOD_59021099999,25.083,107.2
60864,GSOD_59046099999,24.35,109.4
60865,GSOD_59058099999,24.2,110.51667
60866,GSOD_59065099999,24.467,111.567
60867,GSOD_59072099999,24.8,112.36667
60868,GSOD_59082099999,24.666666,113.6
60869,GSOD_59087099999,23.883333,113.51667
60870,GSOD_59096099999,24.366667,114.48333
60871,GSOD_59102099999,24.95,115.65
60872,GSOD_59117099999,24.283333,116.066666
60873,GSOD_59126099999,24.633,117.65
60874,GSOD_59133099999,24.8,118.583
60875,GSOD_59134099999,24.544037,118.12774
60876,GSOD_59158099999,24.15,120.683334
60877,GSOD_59209099999,23.3,105.95
60878,GSOD_59218099999,23.133,106.417
60879,GSOD_59224099999,23.6,107.117
60880,GSOD_59242099999,23.85,109.417
60881,GSOD_59254099999,23.4,110.083336
60882,GSOD_59265099999,23.483334,111.3
60883,GSOD_59278099999,23.05,112.46667
60884,GSOD_59287099999,23.392435,113.29878
60885,GSOD_59293099999,23.8,114.73333
60886,GSOD_59316099999,23.4,116.683334
60887,GSOD_59317099999,23.083,116.3
60888,GSOD_59345099999,23.516666,119.566666
60889,GSOD_59358099999,23.0,120.21667
60890,GSOD_59362099999,24.016666,121.61667
60891,GSOD_59417099999,22.366667,106.75
60892,GSOD_59431099999,22.608267,108.17244
60893,GSOD_59453099999,22.933,110.983
60894,GSOD_59456099999,22.35,110.933334
60895,GSOD_59462099999,22.717,111.55
60896,GSOD_59493099999,22.639257,113.81066
60897,GSOD_59501099999,22.783333,115.36667
60898,GSOD_59559099999,22.0,120.75
60899,GSOD_59562099999,22.75,121.15
60900,GSOD_59567099999,22.033333,121.55
60901,GSOD_59626099999,21.55,107.967
60902,GSOD_59632099999,21.95,108.61667
60903,GSOD_59644099999,21.483334,109.1
60904,GSOD_59647099999,21.033,109.117
60905,GSOD_59658099999,21.216667,110.4
60906,GSOD_59663099999,21.866667,111.96667
60907,GSOD_59664099999,21.517,111.3
60908,GSOD_59673099999,21.733334,112.76667
60909,GSOD_59754099999,20.367,110.167
60910,GSOD_59792099999,20.666666,116.71667
60911,GSOD_59838099999,19.1,108.61667
60912,GSOD_59845099999,19.516666,109.583336
60913,GSOD_59849099999,19.067,109.883
60914,GSOD_59855099999,19.233334,110.46667
60915,GSOD_59948099999,18.216667,109.583336
60916,GSOD_59954099999,18.5,110.0
60917,GSOD_59981099999,16.833334,112.333336
60918,GSOD_59985099999,16.533333,111.61667
60919,GSOD_59995099999,9.533333,112.88333
60920,GSOD_59997099999,10.383333,114.36667
60921,GSOD_60001099999,27.814848,-17.887056
60922,GSOD_60005099999,28.626478,-17.755611
60923,GSOD_60007099999,28.033333,-17.216667
60924,GSOD_60010099999,28.316666,-16.5
60925,GSOD_60015099999,28.482653,-16.341536
60926,GSOD_60020099999,28.45,-16.25
60927,GSOD_60025099999,28.044476,-16.572489
60928,GSOD_60030099999,27.931887,-15.386586
60929,GSOD_60034099999,23.718294,-15.931994
60930,GSOD_60035099999,28.452717,-13.863761
60931,GSOD_60040099999,28.945463,-13.605225
60932,GSOD_60060099999,29.368982,-10.180267
60933,GSOD_60096099999,23.7,-15.866667
60934,GSOD_60101099999,35.726917,-5.916889
60935,GSOD_60105099999,35.15,-6.1
60936,GSOD_60106099999,35.166668,-5.3
60937,GSOD_60107099999,35.1771,-3.839525
60938,GSOD_60115099999,34.78715,-1.923986
60939,GSOD_60127099999,34.216667,-4.0
60940,GSOD_60135099999,34.051468,-6.751519
60941,GSOD_60136099999,34.233334,-6.05
60942,GSOD_60141099999,33.92726,-4.977958
60943,GSOD_60150099999,33.879066,-5.515125
60944,GSOD_60155099999,33.55698,-7.660492
60945,GSOD_60156099999,33.367466,-7.589967
60946,GSOD_60185099999,32.283333,-9.233334
60947,GSOD_60190099999,32.533333,-6.2833333
60948,GSOD_60191099999,32.366665,-6.4
60949,GSOD_60195099999,32.683334,-4.733333
60950,GSOD_60205199999,32.117,-7.883
60951,GSOD_60210099999,31.9475,-4.398333
60952,GSOD_60220099999,31.516666,-9.783333
60953,GSOD_60230099999,31.606886,-8.0363
60954,GSOD_60250099999,30.381353,-9.546311
60955,GSOD_60252099999,30.324997,-9.413067
60956,GSOD_60265099999,30.939053,-6.909431
60957,GSOD_60285099999,28.448195,-11.161347
60958,GSOD_60318099999,35.594334,-5.320019
60959,GSOD_60320099999,35.916668,-5.35
60960,GSOD_60338099999,35.279816,-2.956256
60961,GSOD_60340099999,34.983334,-3.0166667
60962,GSOD_60351099999,36.795135,5.873608
60963,GSOD_60353099999,36.816666,5.883333
60964,GSOD_60360099999,36.822224,7.809167
60965,GSOD_60369099999,36.766666,3.1
60966,GSOD_60390099999,36.691013,3.215408
60967,GSOD_60402099999,36.711998,5.069922
60968,GSOD_60403099999,36.466667,7.4666667
60969,GSOD_60419099999,36.276028,6.620386
60970,GSOD_60421099999,35.866665,7.116667
60971,GSOD_60423099999,36.25,7.95
60972,GSOD_60425099999,36.212658,1.331775
60973,GSOD_60430099999,36.3,2.2333333
60974,GSOD_60437099999,36.283333,2.7333333
60975,GSOD_60444099999,36.066666,4.6666665
60976,GSOD_60445099999,36.178127,5.324494
60977,GSOD_60452099999,35.816666,-0.2666666
60978,GSOD_60457099999,35.883335,0.1166666
60979,GSOD_60459199999,32.917,3.3
60980,GSOD_60459299999,35.533,-0.533
60981,GSOD_60461099999,35.7,-0.65
60982,GSOD_60467099999,35.666668,4.5
60983,GSOD_60468099999,35.752106,6.308589
60984,GSOD_60475099999,35.43161,8.120717
60985,GSOD_60490099999,35.62386,-0.621183
60986,GSOD_60492099999,35.75,0.6166666
60987,GSOD_60506099999,35.6,0.3
60988,GSOD_60507099999,35.207726,0.147142
60989,GSOD_60511099999,35.341137,1.463147
60990,GSOD_60514099999,35.166668,2.3166666
60991,GSOD_60515099999,35.3325,4.206389
60992,GSOD_60518099999,35.3,-1.35
60993,GSOD_60520099999,35.2,-0.6166666
60994,GSOD_60522099999,34.82,-1.77
60995,GSOD_60525099999,34.79329,5.738231
60996,GSOD_60531099999,35.016666,-1.45
60997,GSOD_60535099999,34.683334,3.25
60998,GSOD_60536099999,34.866665,0.15
60999,GSOD_60540099999,34.15,0.0666666
61000,GSOD_60545099999,33.764027,2.927297
61001,GSOD_60549099999,33.535854,-0.242353
61002,GSOD_60550099999,33.716667,1.0833333
61003,GSOD_60555099999,33.067802,6.088672
61004,GSOD_60557099999,33.266666,-0.3
61005,GSOD_60559099999,33.5114,6.776794
61006,GSOD_60560099999,32.766666,-0.6
61007,GSOD_60566099999,32.384106,3.794114
61008,GSOD_60571099999,31.645744,-2.269861
61009,GSOD_60580099999,31.917223,5.412778
61010,GSOD_60581099999,31.672972,6.140444
61011,GSOD_60590099999,30.571295,2.859586
61012,GSOD_60602099999,30.133333,-2.1666665
61013,GSOD_60603099999,29.716667,6.7
61014,GSOD_60607099999,29.23712,0.276033
61015,GSOD_60611099999,28.05155,9.642911
61016,GSOD_60619099999,28.466667,2.5166667
61017,GSOD_60620099999,27.83759,-0.186414
61018,GSOD_60620199999,21.333,0.95
61019,GSOD_60630099999,27.233334,2.5
61020,GSOD_60630599999,27.25,2.5
61021,GSOD_60640099999,26.723536,8.622653
61022,GSOD_60656099999,27.700373,-8.167103
61023,GSOD_60660099999,25.266666,3.7333333
61024,GSOD_60663099999,24.716667,4.65
61025,GSOD_60670099999,24.292767,9.452444
61026,GSOD_60672099999,24.216667,5.5333333
61027,GSOD_60677099999,25.333334,7.8
61028,GSOD_60679099999,23.266666,5.633333
61029,GSOD_60680099999,22.8,5.4333334
61030,GSOD_60680599999,22.8,5.45
61031,GSOD_60710099999,36.98,8.876944
61032,GSOD_60714099999,37.245445,9.791453
61033,GSOD_60715099999,36.851032,10.227217
61034,GSOD_60720099999,36.85,11.083333
61035,GSOD_60725099999,36.483334,8.8
61036,GSOD_60728099999,36.466667,10.7
61037,GSOD_60731099999,36.083332,10.433333
61038,GSOD_60732099999,36.133335,8.7
61039,GSOD_60734099999,36.066666,9.366667
61040,GSOD_60735099999,35.666668,10.1
61041,GSOD_60738099999,35.55,8.683333
61042,GSOD_60739099999,35.166668,8.833333
61043,GSOD_60740099999,35.666668,10.75
61044,GSOD_60742099999,35.5,11.066667
61045,GSOD_60745099999,34.422024,8.822503
61046,GSOD_60748099999,35.0,9.483334
61047,GSOD_60750099999,34.717953,10.690972
61048,GSOD_60760099999,33.93972,8.110556
61049,GSOD_60764099999,33.7,8.966666
61050,GSOD_60765099999,33.87692,10.103333
61051,GSOD_60769099999,33.87503,10.775461
61052,GSOD_60770099999,33.35,10.483334
61053,GSOD_60775099999,32.306156,10.382108
61054,GSOD_60780099999,31.70428,9.254619
61055,GSOD_61024099999,16.966667,7.9666667
61056,GSOD_61036099999,14.2,1.45
61057,GSOD_61043099999,14.875658,5.265358
61058,GSOD_61045099999,13.983334,10.3
61059,GSOD_61049099999,14.25,13.116667
61060,GSOD_61052099999,13.481547,2.183614
61061,GSOD_61053099999,13.033333,3.3
61062,GSOD_61075099999,13.8,5.25
61063,GSOD_61080099999,13.502531,7.126753
61064,GSOD_61085099999,13.372894,12.626686
61065,GSOD_61090099999,13.778997,8.983761
61066,GSOD_61091099999,12.983334,8.933333
61067,GSOD_61096099999,13.233334,11.983334
61068,GSOD_61099099999,11.883333,3.45
61069,GSOD_61223099999,16.730457,-3.007583
61070,GSOD_61226099999,16.248432,-0.005456
61071,GSOD_61230099999,15.233334,-9.35
61072,GSOD_61233099999,15.166667,-7.2833333
61073,GSOD_61235099999,15.116667,-10.566667
61074,GSOD_61240099999,15.333333,-1.6833333
61075,GSOD_61250099999,15.866667,2.2166667
61076,GSOD_61257099999,14.48167,-11.4397
61077,GSOD_61265099999,14.512803,-4.079561
61078,GSOD_61270099999,13.066667,-9.466667
61079,GSOD_61272099999,13.4,-6.15
61080,GSOD_61277099999,13.333333,-4.8333335
61081,GSOD_61285099999,12.85,-11.233334
61082,GSOD_61290099999,12.633,-7.967
61083,GSOD_61291099999,12.533544,-7.949944
61084,GSOD_61293099999,12.383333,-5.4666667
61085,GSOD_61296099999,11.416667,-7.5
61086,GSOD_61297099999,11.35,-5.6833334
61087,GSOD_61401099999,25.236696,-11.588697
61088,GSOD_61403099999,22.683,-12.7
61089,GSOD_61404099999,22.75,-12.483334
61090,GSOD_61415099999,20.933067,-17.029957
61091,GSOD_61421099999,20.506828,-13.043194
61092,GSOD_61437099999,19.75,-14.366667
61093,GSOD_61442099999,18.097857,-15.947956
61094,GSOD_61461099999,17.533333,-14.683333
61095,GSOD_61489099999,16.5,-15.816667
61096,GSOD_61497099999,16.622,-7.316567
61097,GSOD_61498099999,16.589983,-11.406208
61098,GSOD_61499099999,16.711294,-9.637883
61099,GSOD_61600099999,16.05076,-16.463173
61100,GSOD_61627099999,15.383333,-15.116667
61101,GSOD_61630099999,15.65,-13.25
61102,GSOD_61641099999,14.739708,-17.490225
61103,GSOD_61666099999,14.65,-16.233334
61104,GSOD_61679099999,14.146881,-16.051296
61105,GSOD_61687099999,13.736817,-13.653122
61106,GSOD_61695099999,12.555617,-16.281782
61107,GSOD_61697099999,12.4102,-16.746124
61108,GSOD_61698099999,12.883333,-14.966667
61109,GSOD_61701099999,13.337961,-16.652206
61110,GSOD_61766099999,11.89485,-15.653681
61111,GSOD_61856099999,8.616444,-13.195489
61112,GSOD_61901099999,-15.933333,-5.6666665
61113,GSOD_61902099999,-7.969597,-14.393664
61114,GSOD_61967070701,-7.3,72.4
61115,GSOD_61970099999,-17.05,42.716667
61116,GSOD_61972099999,-22.333334,40.333332
61117,GSOD_61974099999,-10.433333,56.6
61118,GSOD_61976099999,-15.883333,54.516666
61119,GSOD_61980099999,-20.8871,55.510307
61120,GSOD_61986099999,-16.45,59.616665
61121,GSOD_61988099999,-19.757658,63.360985
61122,GSOD_61989099999,-19.75,63.37
61123,GSOD_61990099999,-20.430235,57.6836
61124,GSOD_61995099999,-20.3,57.466667
61125,GSOD_61996099999,-37.8,77.53333
61126,GSOD_61997099999,-46.433334,51.85
61127,GSOD_61998099999,-49.35,70.25
61128,GSOD_62002099999,31.514444,10.597777
61129,GSOD_62007099999,32.55528,12.055555
61130,GSOD_62008099999,32.04028,12.3127775
61131,GSOD_62010099999,32.663544,13.159011
61132,GSOD_62011199999,32.9,13.283
61133,GSOD_62012099999,32.400833,14.1425
61134,GSOD_62016099999,32.2425,15.0211115
61135,GSOD_62019099999,31.2,16.583334
61136,GSOD_62053099999,32.096786,20.269472
61137,GSOD_62055099999,30.716667,20.166666
61138,GSOD_62056099999,32.8,21.883333
61139,GSOD_62059099999,32.783333,22.583334
61140,GSOD_62103099999,30.151695,9.715305
61141,GSOD_62120099999,30.383333,13.583333
61142,GSOD_62124099999,26.986963,14.472525
61143,GSOD_62131099999,29.116667,15.95
61144,GSOD_62161099999,29.033333,21.566666
61145,GSOD_62176099999,29.75,24.533333
61146,GSOD_62200099999,26.6,12.783333
61147,GSOD_62300099999,31.533,25.183
61148,GSOD_62305099999,31.566666,25.133333
61149,GSOD_62306099999,31.325356,27.22169
61150,GSOD_62309099999,31.016666,28.433332
61151,GSOD_62318099999,31.183903,29.948889
61152,GSOD_62325099999,31.55,31.1
61153,GSOD_62332099999,31.283333,32.233334
61154,GSOD_62333099999,31.266666,32.3
61155,GSOD_62337099999,31.073334,33.835835
61156,GSOD_62357099999,30.4,30.35
61157,GSOD_62366099999,30.121944,31.405556
61158,GSOD_62387099999,28.083334,30.733334
61159,GSOD_62417099999,29.2,25.483334
61160,GSOD_62440099999,30.6,32.25
61161,GSOD_62452099999,29.916666,33.733334
61162,GSOD_62455099999,29.583334,32.716667
61163,GSOD_62458099999,28.9,33.183334
61164,GSOD_62459099999,28.209028,33.645515
61165,GSOD_62721099999,15.589497,32.55316
61166,GSOD_62733099999,15.316667,35.6
61167,GSOD_62750099999,14.0,32.333332
61168,GSOD_62751099999,14.4,33.483334
61169,GSOD_62772099999,13.166667,32.666668
61170,GSOD_62795099999,12.733334,34.133335
61171,GSOD_62805099999,11.785889,34.336655
61172,GSOD_63021099999,15.291853,38.910667
61173,GSOD_63125299999,11.55,43.133335
61174,GSOD_63333099999,11.083333,39.716667
61175,GSOD_63471099999,9.6247,41.854202
61176,GSOD_63612099999,3.121967,35.608692
61177,GSOD_63619099999,3.5333333,39.05
61178,GSOD_63624099999,3.9333334,41.866665
61179,GSOD_63641099999,2.3,37.9
61180,GSOD_63661099999,0.971989,34.958557
61181,GSOD_63671099999,1.733239,40.091606
61182,GSOD_63686099999,0.4833333,35.3
61183,GSOD_63687099999,0.271342,34.787296
61184,GSOD_63688099999,0.404458,35.2389
61185,GSOD_63695099999,0.0833333,37.65
61186,GSOD_63705099999,0.042386,32.443504
61187,GSOD_63708099999,-0.086139,34.728893
61188,GSOD_63709099999,-0.6666667,34.783333
61189,GSOD_63710099999,-0.3666667,35.35
61190,GSOD_63714099999,-0.2666667,36.1
61191,GSOD_63717099999,-0.5,36.966667
61192,GSOD_63720099999,-0.5,37.45
61193,GSOD_63723099999,-0.463508,39.648296
61194,GSOD_63729099999,-1.3333333,31.816668
61195,GSOD_63740099999,-1.319239,36.927776
61196,GSOD_63741099999,-1.3,36.75
